person_id,demographic,demographic_value
6c4f351e-6434-401f-8ab2-8dc486ec4062,education,older
6c4f351e-6434-401f-8ab2-8dc486ec4062,income,middle
6c4f351e-6434-401f-8ab2-8dc486ec4062,movement,no
6c4f351e-6434-401f-8ab2-8dc486ec4062,dog,no
6c4f351e-6434-401f-8ab2-8dc486ec4062,children,no
6c4f351e-6434-401f-8ab2-8dc486ec4062,garden,yes
40605206-0c73-4782-a750-9a753dc0d53b,global,global
40605206-0c73-4782-a750-9a753dc0d53b,gender,man
40605206-0c73-4782-a750-9a753dc0d53b,age,younger
40605206-0c73-4782-a750-9a753dc0d53b,ethnicity,white
40605206-0c73-4782-a750-9a753dc0d53b,education,older
40605206-0c73-4782-a750-9a753dc0d53b,movement,no
40605206-0c73-4782-a750-9a753dc0d53b,dog,no
40605206-0c73-4782-a750-9a753dc0d53b,children,yes
40605206-0c73-4782-a750-9a753dc0d53b,garden,yes
7560ac59-c97b-4d11-ae1e-1d5a52617c01,global,global
7560ac59-c97b-4d11-ae1e-1d5a52617c01,gender,man
7560ac59-c97b-4d11-ae1e-1d5a52617c01,age,younger
7560ac59-c97b-4d11-ae1e-1d5a52617c01,ethnicity,other
7560ac59-c97b-4d11-ae1e-1d5a52617c01,education,eighteen
7560ac59-c97b-4d11-ae1e-1d5a52617c01,income,middle
7560ac59-c97b-4d11-ae1e-1d5a52617c01,movement,no
7560ac59-c97b-4d11-ae1e-1d5a52617c01,dog,no
7560ac59-c97b-4d11-ae1e-1d5a52617c01,children,yes
7560ac59-c97b-4d11-ae1e-1d5a52617c01,garden,no
d8697562-839a-4c22-8b60-f2fd1aa6df73,global,global
d8697562-839a-4c22-8b60-f2fd1aa6df73,gender,woman
d8697562-839a-4c22-8b60-f2fd1aa6df73,age,younger
d8697562-839a-4c22-8b60-f2fd1aa6df73,ethnicity,white
d8697562-839a-4c22-8b60-f2fd1aa6df73,education,older
d8697562-839a-4c22-8b60-f2fd1aa6df73,income,higher
d8697562-839a-4c22-8b60-f2fd1aa6df73,movement,no
d8697562-839a-4c22-8b60-f2fd1aa6df73,dog,yes
d8697562-839a-4c22-8b60-f2fd1aa6df73,children,no
d8697562-839a-4c22-8b60-f2fd1aa6df73,garden,yes
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,global,global
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,gender,woman
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,age,younger
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,education,older
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,income,lower
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,movement,no
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,dog,no
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,children,no
d4f0ed90-07a4-4dd8-bdce-a0c44f1cba0a,garden,no
36caf406-f43a-432d-be68-9c5a9baed9ce,global,global
36caf406-f43a-432d-be68-9c5a9baed9ce,gender,man
36caf406-f43a-432d-be68-9c5a9baed9ce,age,younger
36caf406-f43a-432d-be68-9c5a9baed9ce,ethnicity,white
36caf406-f43a-432d-be68-9c5a9baed9ce,education,older
36caf406-f43a-432d-be68-9c5a9baed9ce,income,higher
36caf406-f43a-432d-be68-9c5a9baed9ce,movement,no
36caf406-f43a-432d-be68-9c5a9baed9ce,dog,yes
36caf406-f43a-432d-be68-9c5a9baed9ce,children,no
36caf406-f43a-432d-be68-9c5a9baed9ce,garden,yes
b74f28ec-7704-44e7-b866-dc5cebf04079,global,global
b74f28ec-7704-44e7-b866-dc5cebf04079,gender,woman
b74f28ec-7704-44e7-b866-dc5cebf04079,age,younger
b74f28ec-7704-44e7-b866-dc5cebf04079,ethnicity,white
b74f28ec-7704-44e7-b866-dc5cebf04079,education,older
b74f28ec-7704-44e7-b866-dc5cebf04079,income,higher
b74f28ec-7704-44e7-b866-dc5cebf04079,movement,no
b74f28ec-7704-44e7-b866-dc5cebf04079,dog,yes
b74f28ec-7704-44e7-b866-dc5cebf04079,children,yes
b74f28ec-7704-44e7-b866-dc5cebf04079,garden,yes
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,global,global
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,gender,man
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,age,younger
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,ethnicity,white
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,education,older
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,income,higher
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,movement,no
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,dog,yes
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,children,no
f3d32ca2-4d46-47c0-a0ec-d192d70f73ec,garden,yes
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,global,global
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,gender,man
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,age,younger
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,ethnicity,white
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,education,older
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,income,lower
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,movement,no
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,dog,no
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,children,no
c9e68693-04f9-41c2-badd-1a6a9de6ce6a,garden,no
373c9903-7962-4d70-a1fc-8726acfa7596,global,global
373c9903-7962-4d70-a1fc-8726acfa7596,gender,man
373c9903-7962-4d70-a1fc-8726acfa7596,age,younger
373c9903-7962-4d70-a1fc-8726acfa7596,ethnicity,white
373c9903-7962-4d70-a1fc-8726acfa7596,education,older
373c9903-7962-4d70-a1fc-8726acfa7596,movement,yes
373c9903-7962-4d70-a1fc-8726acfa7596,dog,yes
373c9903-7962-4d70-a1fc-8726acfa7596,children,no
373c9903-7962-4d70-a1fc-8726acfa7596,garden,yes
93500890-da41-497d-931e-6b5133519e5b,global,global
93500890-da41-497d-931e-6b5133519e5b,gender,man
93500890-da41-497d-931e-6b5133519e5b,age,younger
93500890-da41-497d-931e-6b5133519e5b,ethnicity,white
93500890-da41-497d-931e-6b5133519e5b,education,older
93500890-da41-497d-931e-6b5133519e5b,income,higher
93500890-da41-497d-931e-6b5133519e5b,movement,no
93500890-da41-497d-931e-6b5133519e5b,dog,yes
93500890-da41-497d-931e-6b5133519e5b,children,yes
93500890-da41-497d-931e-6b5133519e5b,garden,yes
9d9382bd-fc2c-4ccc-a01d-74f84dc7341c,global,global
95a9ba60-223a-4aa2-ac2f-e611593372f4,global,global
2d69f706-1f9d-4205-8901-061b3ed936e6,global,global
2d69f706-1f9d-4205-8901-061b3ed936e6,gender,man
2d69f706-1f9d-4205-8901-061b3ed936e6,age,younger
2d69f706-1f9d-4205-8901-061b3ed936e6,ethnicity,white
2d69f706-1f9d-4205-8901-061b3ed936e6,education,older
2d69f706-1f9d-4205-8901-061b3ed936e6,income,higher
2d69f706-1f9d-4205-8901-061b3ed936e6,dog,no
2d69f706-1f9d-4205-8901-061b3ed936e6,children,no
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,global,global
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,gender,other
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,age,middle
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,ethnicity,white
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,education,eighteen
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,income,lower
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,movement,yes
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,dog,no
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,children,no
6dbf88c5-8454-42cb-a90d-e57342ef3ec6,garden,no
7e4e1b02-27fe-49b5-971d-8277b1c87f27,global,global
7e4e1b02-27fe-49b5-971d-8277b1c87f27,gender,man
7e4e1b02-27fe-49b5-971d-8277b1c87f27,ethnicity,white
7e4e1b02-27fe-49b5-971d-8277b1c87f27,education,sixteen
7e4e1b02-27fe-49b5-971d-8277b1c87f27,income,middle
7e4e1b02-27fe-49b5-971d-8277b1c87f27,movement,no
7e4e1b02-27fe-49b5-971d-8277b1c87f27,dog,no
7e4e1b02-27fe-49b5-971d-8277b1c87f27,children,no
7e4e1b02-27fe-49b5-971d-8277b1c87f27,garden,no
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,global,global
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,gender,man
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,age,younger
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,ethnicity,white
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,education,older
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,income,middle
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,movement,yes
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,dog,yes
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,children,no
8a4f8895-28aa-45f5-acfb-e9ab3c9009bf,garden,yes
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,global,global
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,gender,man
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,age,younger
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,ethnicity,other
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,education,older
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,income,middle
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,movement,no
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,dog,no
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,children,no
2c797b54-c6dc-4ed1-9d0c-37de32aa2830,garden,no
b360a97a-2003-48f9-a63a-d497f17a268d,global,global
b360a97a-2003-48f9-a63a-d497f17a268d,gender,man
b360a97a-2003-48f9-a63a-d497f17a268d,age,middle
b360a97a-2003-48f9-a63a-d497f17a268d,ethnicity,white
b360a97a-2003-48f9-a63a-d497f17a268d,education,older
b360a97a-2003-48f9-a63a-d497f17a268d,income,higher
b360a97a-2003-48f9-a63a-d497f17a268d,movement,no
b360a97a-2003-48f9-a63a-d497f17a268d,dog,no
b360a97a-2003-48f9-a63a-d497f17a268d,children,no
b360a97a-2003-48f9-a63a-d497f17a268d,garden,yes
b442ac7a-11b4-4a33-ab36-db885ccf0e52,global,global
780251cd-98cb-4553-bc9e-423a1c7c0d0e,global,global
780251cd-98cb-4553-bc9e-423a1c7c0d0e,gender,woman
780251cd-98cb-4553-bc9e-423a1c7c0d0e,age,younger
780251cd-98cb-4553-bc9e-423a1c7c0d0e,ethnicity,white
780251cd-98cb-4553-bc9e-423a1c7c0d0e,education,older
780251cd-98cb-4553-bc9e-423a1c7c0d0e,income,middle
780251cd-98cb-4553-bc9e-423a1c7c0d0e,movement,no
780251cd-98cb-4553-bc9e-423a1c7c0d0e,dog,no
780251cd-98cb-4553-bc9e-423a1c7c0d0e,children,no
780251cd-98cb-4553-bc9e-423a1c7c0d0e,garden,no
f22f81b9-1e4e-4afa-8700-de09e6ff4002,global,global
f22f81b9-1e4e-4afa-8700-de09e6ff4002,gender,man
f22f81b9-1e4e-4afa-8700-de09e6ff4002,age,younger
f22f81b9-1e4e-4afa-8700-de09e6ff4002,ethnicity,white
f22f81b9-1e4e-4afa-8700-de09e6ff4002,education,sixteen
f22f81b9-1e4e-4afa-8700-de09e6ff4002,income,lower
f22f81b9-1e4e-4afa-8700-de09e6ff4002,movement,no
f22f81b9-1e4e-4afa-8700-de09e6ff4002,dog,no
f22f81b9-1e4e-4afa-8700-de09e6ff4002,children,no
225166cf-55cb-4129-ba54-0f4dd88897f0,global,global
225166cf-55cb-4129-ba54-0f4dd88897f0,gender,man
225166cf-55cb-4129-ba54-0f4dd88897f0,age,younger
225166cf-55cb-4129-ba54-0f4dd88897f0,education,older
225166cf-55cb-4129-ba54-0f4dd88897f0,movement,no
225166cf-55cb-4129-ba54-0f4dd88897f0,dog,no
225166cf-55cb-4129-ba54-0f4dd88897f0,children,no
225166cf-55cb-4129-ba54-0f4dd88897f0,garden,yes
ec5d9f84-665f-49cd-b8a9-b681545228c6,global,global
a110a29a-1dea-458f-a562-6b55946d93b8,global,global
a110a29a-1dea-458f-a562-6b55946d93b8,gender,woman
a110a29a-1dea-458f-a562-6b55946d93b8,age,younger
a110a29a-1dea-458f-a562-6b55946d93b8,education,older
a110a29a-1dea-458f-a562-6b55946d93b8,movement,no
a110a29a-1dea-458f-a562-6b55946d93b8,dog,no
a110a29a-1dea-458f-a562-6b55946d93b8,children,yes
a110a29a-1dea-458f-a562-6b55946d93b8,garden,no
92d030d0-1f86-4a8e-8175-af2134a791b3,global,global
92d030d0-1f86-4a8e-8175-af2134a791b3,gender,man
92d030d0-1f86-4a8e-8175-af2134a791b3,age,younger
92d030d0-1f86-4a8e-8175-af2134a791b3,ethnicity,white
92d030d0-1f86-4a8e-8175-af2134a791b3,education,older
92d030d0-1f86-4a8e-8175-af2134a791b3,income,middle
92d030d0-1f86-4a8e-8175-af2134a791b3,movement,yes
92d030d0-1f86-4a8e-8175-af2134a791b3,dog,no
92d030d0-1f86-4a8e-8175-af2134a791b3,children,no
92d030d0-1f86-4a8e-8175-af2134a791b3,garden,yes
1018cd88-4947-4196-9b2e-d8c9203a6ec5,global,global
1018cd88-4947-4196-9b2e-d8c9203a6ec5,gender,man
1018cd88-4947-4196-9b2e-d8c9203a6ec5,age,younger
1018cd88-4947-4196-9b2e-d8c9203a6ec5,ethnicity,other
1018cd88-4947-4196-9b2e-d8c9203a6ec5,education,older
1018cd88-4947-4196-9b2e-d8c9203a6ec5,income,higher
1018cd88-4947-4196-9b2e-d8c9203a6ec5,movement,no
1018cd88-4947-4196-9b2e-d8c9203a6ec5,dog,no
1018cd88-4947-4196-9b2e-d8c9203a6ec5,children,no
1018cd88-4947-4196-9b2e-d8c9203a6ec5,garden,yes
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,global,global
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,gender,woman
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,age,younger
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,education,older
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,income,middle
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,movement,no
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,dog,no
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,children,no
33cb0182-aed1-4a6d-bbbf-9a60ec58dd25,garden,no
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,global,global
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,gender,man
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,age,younger
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,ethnicity,white
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,education,older
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,movement,no
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,dog,yes
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,children,no
06ae74c4-c62a-4ac6-b96b-dfb5d5cddd54,garden,yes
f548b0e3-798b-48f5-9f21-750040fbb41b,global,global
36d0ae43-b73a-4925-836d-7efdc999a7d8,global,global
36d0ae43-b73a-4925-836d-7efdc999a7d8,gender,man
36d0ae43-b73a-4925-836d-7efdc999a7d8,age,younger
36d0ae43-b73a-4925-836d-7efdc999a7d8,ethnicity,white
36d0ae43-b73a-4925-836d-7efdc999a7d8,education,older
36d0ae43-b73a-4925-836d-7efdc999a7d8,income,higher
36d0ae43-b73a-4925-836d-7efdc999a7d8,movement,no
36d0ae43-b73a-4925-836d-7efdc999a7d8,dog,no
36d0ae43-b73a-4925-836d-7efdc999a7d8,children,no
36d0ae43-b73a-4925-836d-7efdc999a7d8,garden,no
b330f683-265f-40cf-bd2f-e853a8fb5602,global,global
b330f683-265f-40cf-bd2f-e853a8fb5602,gender,man
b330f683-265f-40cf-bd2f-e853a8fb5602,age,younger
b330f683-265f-40cf-bd2f-e853a8fb5602,ethnicity,white
b330f683-265f-40cf-bd2f-e853a8fb5602,education,older
b330f683-265f-40cf-bd2f-e853a8fb5602,income,higher
b330f683-265f-40cf-bd2f-e853a8fb5602,movement,yes
b330f683-265f-40cf-bd2f-e853a8fb5602,dog,no
b330f683-265f-40cf-bd2f-e853a8fb5602,children,no
b330f683-265f-40cf-bd2f-e853a8fb5602,garden,yes
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,global,global
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,gender,man
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,age,younger
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,ethnicity,white
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,education,older
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,income,higher
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,movement,no
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,dog,yes
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,children,no
02893c69-0bbb-4ea0-92d8-454ebe58c3a9,garden,yes
7a170edf-deac-4be6-93cd-e7cfeac75d8b,global,global
7a170edf-deac-4be6-93cd-e7cfeac75d8b,gender,man
7a170edf-deac-4be6-93cd-e7cfeac75d8b,age,younger
7a170edf-deac-4be6-93cd-e7cfeac75d8b,ethnicity,white
7a170edf-deac-4be6-93cd-e7cfeac75d8b,education,older
7a170edf-deac-4be6-93cd-e7cfeac75d8b,income,middle
7a170edf-deac-4be6-93cd-e7cfeac75d8b,movement,no
7a170edf-deac-4be6-93cd-e7cfeac75d8b,dog,no
7a170edf-deac-4be6-93cd-e7cfeac75d8b,children,no
7a170edf-deac-4be6-93cd-e7cfeac75d8b,garden,yes
303909af-9ab8-4999-ab15-fe7b08bcbd10,global,global
303909af-9ab8-4999-ab15-fe7b08bcbd10,gender,man
303909af-9ab8-4999-ab15-fe7b08bcbd10,age,younger
303909af-9ab8-4999-ab15-fe7b08bcbd10,ethnicity,white
303909af-9ab8-4999-ab15-fe7b08bcbd10,education,older
303909af-9ab8-4999-ab15-fe7b08bcbd10,movement,no
303909af-9ab8-4999-ab15-fe7b08bcbd10,dog,no
303909af-9ab8-4999-ab15-fe7b08bcbd10,children,yes
303909af-9ab8-4999-ab15-fe7b08bcbd10,garden,yes
48db76fd-6035-4ac7-a428-8437fb1b6c5e,global,global
48db76fd-6035-4ac7-a428-8437fb1b6c5e,gender,man
48db76fd-6035-4ac7-a428-8437fb1b6c5e,age,younger
48db76fd-6035-4ac7-a428-8437fb1b6c5e,ethnicity,white
48db76fd-6035-4ac7-a428-8437fb1b6c5e,education,older
48db76fd-6035-4ac7-a428-8437fb1b6c5e,income,middle
48db76fd-6035-4ac7-a428-8437fb1b6c5e,movement,no
48db76fd-6035-4ac7-a428-8437fb1b6c5e,dog,yes
48db76fd-6035-4ac7-a428-8437fb1b6c5e,children,yes
48db76fd-6035-4ac7-a428-8437fb1b6c5e,garden,yes
f55e738e-697a-407f-b344-d21b68c31212,global,global
f55e738e-697a-407f-b344-d21b68c31212,gender,man
f55e738e-697a-407f-b344-d21b68c31212,age,younger
f55e738e-697a-407f-b344-d21b68c31212,ethnicity,white
f55e738e-697a-407f-b344-d21b68c31212,education,older
f55e738e-697a-407f-b344-d21b68c31212,income,lower
f55e738e-697a-407f-b344-d21b68c31212,movement,no
f55e738e-697a-407f-b344-d21b68c31212,dog,yes
f55e738e-697a-407f-b344-d21b68c31212,children,no
f55e738e-697a-407f-b344-d21b68c31212,garden,yes
9a42fcf2-1b5a-42c0-a543-2b909b0d8107,global,global
613c7188-a1fd-4b68-966f-2aa2af111436,global,global
613c7188-a1fd-4b68-966f-2aa2af111436,gender,man
613c7188-a1fd-4b68-966f-2aa2af111436,age,younger
613c7188-a1fd-4b68-966f-2aa2af111436,ethnicity,white
613c7188-a1fd-4b68-966f-2aa2af111436,education,older
613c7188-a1fd-4b68-966f-2aa2af111436,income,higher
613c7188-a1fd-4b68-966f-2aa2af111436,movement,no
613c7188-a1fd-4b68-966f-2aa2af111436,dog,yes
613c7188-a1fd-4b68-966f-2aa2af111436,children,no
613c7188-a1fd-4b68-966f-2aa2af111436,garden,yes
da18de85-a258-4dc4-9c63-a0f8d7a27ab4,global,global
2e48a0f1-908b-4111-b8ed-857903b260a3,global,global
2e48a0f1-908b-4111-b8ed-857903b260a3,gender,woman
2e48a0f1-908b-4111-b8ed-857903b260a3,age,younger
2e48a0f1-908b-4111-b8ed-857903b260a3,ethnicity,white
2e48a0f1-908b-4111-b8ed-857903b260a3,education,older
2e48a0f1-908b-4111-b8ed-857903b260a3,income,lower
2e48a0f1-908b-4111-b8ed-857903b260a3,movement,no
2e48a0f1-908b-4111-b8ed-857903b260a3,dog,yes
2e48a0f1-908b-4111-b8ed-857903b260a3,children,yes
2e48a0f1-908b-4111-b8ed-857903b260a3,garden,yes
ce5465c2-0e39-46ab-9483-9366d7a21aca,global,global
ce5465c2-0e39-46ab-9483-9366d7a21aca,gender,man
ce5465c2-0e39-46ab-9483-9366d7a21aca,age,younger
ce5465c2-0e39-46ab-9483-9366d7a21aca,ethnicity,white
ce5465c2-0e39-46ab-9483-9366d7a21aca,education,older
ce5465c2-0e39-46ab-9483-9366d7a21aca,income,middle
ce5465c2-0e39-46ab-9483-9366d7a21aca,movement,no
ce5465c2-0e39-46ab-9483-9366d7a21aca,dog,no
ce5465c2-0e39-46ab-9483-9366d7a21aca,children,no
ce5465c2-0e39-46ab-9483-9366d7a21aca,garden,yes
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,global,global
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,gender,man
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,age,middle
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,ethnicity,white
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,education,older
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,income,higher
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,movement,no
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,dog,no
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,children,no
dd2ec496-13ff-4d35-b1fb-b8324eb13f17,garden,yes
d6f51f29-3e23-404c-86d1-73af44d11eee,global,global
4b87d698-09d1-46b4-a1c3-f0fa4a33635e,global,global
3d76aefb-295b-4b7f-883b-2635152693d6,global,global
3d76aefb-295b-4b7f-883b-2635152693d6,gender,man
3d76aefb-295b-4b7f-883b-2635152693d6,age,younger
3d76aefb-295b-4b7f-883b-2635152693d6,education,sixteen
3d76aefb-295b-4b7f-883b-2635152693d6,income,higher
3d76aefb-295b-4b7f-883b-2635152693d6,movement,no
3d76aefb-295b-4b7f-883b-2635152693d6,dog,no
3d76aefb-295b-4b7f-883b-2635152693d6,children,no
3d76aefb-295b-4b7f-883b-2635152693d6,garden,yes
872c9172-a874-4aa9-9342-a441aa2f06e2,global,global
444a7910-2854-4266-b57b-5f7a5629e10c,global,global
444a7910-2854-4266-b57b-5f7a5629e10c,gender,woman
444a7910-2854-4266-b57b-5f7a5629e10c,age,younger
444a7910-2854-4266-b57b-5f7a5629e10c,ethnicity,white
444a7910-2854-4266-b57b-5f7a5629e10c,education,older
444a7910-2854-4266-b57b-5f7a5629e10c,income,higher
444a7910-2854-4266-b57b-5f7a5629e10c,movement,no
444a7910-2854-4266-b57b-5f7a5629e10c,dog,no
444a7910-2854-4266-b57b-5f7a5629e10c,children,no
444a7910-2854-4266-b57b-5f7a5629e10c,garden,yes
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,global,global
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,gender,man
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,age,younger
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,ethnicity,other
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,education,older
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,movement,no
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,dog,no
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,children,no
b1ff754d-8dfd-40aa-9cf1-6e3d3dd0077d,garden,yes
b61a2e79-2dcc-4170-8a04-fdb0b81af476,global,global
b61a2e79-2dcc-4170-8a04-fdb0b81af476,gender,woman
b61a2e79-2dcc-4170-8a04-fdb0b81af476,age,younger
b61a2e79-2dcc-4170-8a04-fdb0b81af476,ethnicity,other
b61a2e79-2dcc-4170-8a04-fdb0b81af476,education,older
b61a2e79-2dcc-4170-8a04-fdb0b81af476,income,higher
b61a2e79-2dcc-4170-8a04-fdb0b81af476,movement,no
b61a2e79-2dcc-4170-8a04-fdb0b81af476,dog,yes
b61a2e79-2dcc-4170-8a04-fdb0b81af476,children,no
b61a2e79-2dcc-4170-8a04-fdb0b81af476,garden,yes
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,global,global
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,gender,man
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,age,younger
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,ethnicity,white
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,education,older
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,movement,no
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,dog,yes
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,children,no
e4d6a214-b620-4ef9-8c99-1ecda3ac0204,garden,yes
34d93c37-dd72-43f1-be30-ca86bdeb35bd,global,global
34d93c37-dd72-43f1-be30-ca86bdeb35bd,gender,woman
34d93c37-dd72-43f1-be30-ca86bdeb35bd,age,younger
34d93c37-dd72-43f1-be30-ca86bdeb35bd,ethnicity,white
34d93c37-dd72-43f1-be30-ca86bdeb35bd,education,older
34d93c37-dd72-43f1-be30-ca86bdeb35bd,income,higher
34d93c37-dd72-43f1-be30-ca86bdeb35bd,movement,no
34d93c37-dd72-43f1-be30-ca86bdeb35bd,dog,no
34d93c37-dd72-43f1-be30-ca86bdeb35bd,children,no
34d93c37-dd72-43f1-be30-ca86bdeb35bd,garden,yes
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,global,global
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,gender,man
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,age,younger
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,ethnicity,white
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,education,older
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,income,higher
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,movement,no
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,dog,yes
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,children,no
23b0f6db-b5bb-44a9-aa6f-4a079be4e9df,garden,yes
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,global,global
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,gender,woman
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,age,middle
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,ethnicity,white
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,education,older
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,income,middle
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,movement,no
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,dog,no
1b86f3b4-893d-4f7c-88bd-f8b3cf5e362e,children,no
